Database,Talker,Age,Gender,category,Quantity,Word,Token,F1,F2
Persson2021,SW_035,38,male,[øː],long,höd,2,526.36756253502,1393.82275784447
Persson2021,SW_035,38,male,[øː],long,höd,3,603.268514737305,1344.0842094915
Persson2021,SW_035,38,male,[øː],long,höd,4,500.184320025753,1446.66528435934
Persson2021,SW_035,38,male,[øː],long,höd,5,544.224591078183,1321.78360885755
Persson2021,SW_035,38,male,[øː],long,höd,6,537.459806798527,1330.66752853904
Persson2021,SW_035,38,male,[øː],long,höd,7,534.240516990258,1344.20504069452
Persson2021,SW_035,38,male,[øː],long,höd,8,527.346170830046,1410.0311363006
Persson2021,SW_035,38,male,[øː],long,höd,9,529.59080915444,1309.71736468437
Persson2021,SW_035,38,male,[øː],long,höd,10,567.688579388954,1344.34631309345
Persson2021,SW_035,38,male,[ø],short,hödd,1,535.454361037047,1335.65459187539
Persson2021,SW_035,38,male,[ø],short,hödd,2,523.37861742556,1406.71045739653
Persson2021,SW_035,38,male,[ø],short,hödd,3,563.950770081922,1326.07558600069
Persson2021,SW_035,38,male,[ø],short,hödd,4,543.619053956806,1376.41261382347
Persson2021,SW_035,38,male,[ø],short,hödd,5,569.475683019809,1361.80755307145
Persson2021,SW_035,38,male,[ø],short,hödd,6,563.769232132179,1411.97299939984
Persson2021,SW_035,38,male,[ø],short,hödd,7,603.755584620024,1351.04007435175
Persson2021,SW_035,38,male,[ø],short,hödd,8,557.050342541001,1287.61356803767
Persson2021,SW_035,38,male,[ø],short,hödd,9,582.292021651637,1346.25227270256
Persson2021,SW_035,38,male,[ø],short,hödd,10,560.104347535554,1335.94242489211
Persson2021,SW_035,38,male,[œː],long,hörd,1,506.097074246983,1021.48331548864
Persson2021,SW_035,38,male,[œː],long,hörd,2,523.639396337362,1009.79148656341
Persson2021,SW_035,38,male,[œː],long,hörd,3,506.055227014255,1071.85529038752
Persson2021,SW_035,38,male,[œː],long,hörd,4,539.995928009841,1036.80517317135
Persson2021,SW_035,38,male,[œː],long,hörd,5,508.977945614433,1064.38664084724
Persson2021,SW_035,38,male,[œː],long,hörd,6,512.301261388862,1016.24503527042
Persson2021,SW_035,38,male,[œː],long,hörd,7,521.955451667337,1001.36607287745
Persson2021,SW_035,38,male,[œː],long,hörd,8,526.080550279153,1003.97028593415
Persson2021,SW_035,38,male,[œː],long,hörd,9,522.014247474507,996.333152558075
Persson2021,SW_035,38,male,[œː],long,hörd,10,530.447274182236,1022.45206465563
Persson2021,SW_035,38,male,[œ],short,hörr,1,503.167514769939,1115.00185928213
Persson2021,SW_035,38,male,[œ],short,hörr,2,478.344956120832,1092.81209718672
Persson2021,SW_035,38,male,[œ],short,hörr,3,516.019608484431,1138.30494879691
Persson2021,SW_035,38,male,[œ],short,hörr,4,485.005910951678,1139.68246843628
Persson2021,SW_035,38,male,[œ],short,hörr,5,517.010567692114,1113.66214132153
Persson2021,SW_035,38,male,[œ],short,hörr,6,519.081018671981,1130.35410157826
Persson2021,SW_035,38,male,[œ],short,hörr,7,493.565515846145,1125.24476740352
Persson2021,SW_035,38,male,[œ],short,hörr,8,506.252735211163,1090.988564972
Persson2021,SW_035,38,male,[œ],short,hörr,9,496.584351468952,1103.91882807164
Persson2021,SW_035,38,male,[œ],short,hörr,10,527.519150066954,1053.1705074927
Persson2021,SW_036,35,male,[ɑː],long,had,1,556.830119689255,897.108202161306
Persson2021,SW_036,35,male,[ɑː],long,had,2,618.668190141818,873.068775711203
Persson2021,SW_036,35,male,[ɑː],long,had,3,576.460418608866,886.436965657197
Persson2021,SW_036,35,male,[ɑː],long,had,4,507.516835885526,843.86552786649
Persson2021,SW_036,35,male,[ɑː],long,had,5,566.890160299604,816.582111024323
Persson2021,SW_036,35,male,[ɑː],long,had,6,539.819047470364,863.958503627074
Persson2021,SW_036,35,male,[ɑː],long,had,7,566.09099405558,889.524495755736
Persson2021,SW_036,35,male,[ɑː],long,had,8,519.842695407264,888.669815060527
Persson2021,SW_036,35,male,[ɑː],long,had,9,547.483550216449,862.767087671484
Persson2021,SW_036,35,male,[ɑː],long,had,10,561.916301817405,899.745495231043
Persson2021,SW_036,35,male,[a],short,hadd,1,697.431866330394,1062.72875422353
Persson2021,SW_036,35,male,[a],short,hadd,2,642.517976565685,1030.52045517688
Persson2021,SW_036,35,male,[a],short,hadd,3,680.751636441907,1060.28924488857
Persson2021,SW_036,35,male,[a],short,hadd,4,653.847111308958,1057.91719973947
Persson2021,SW_036,35,male,[a],short,hadd,5,660.48784821521,1071.67688373893
Persson2021,SW_036,35,male,[a],short,hadd,6,687.394011000797,1088.0408421621
Persson2021,SW_036,35,male,[a],short,hadd,7,693.696466487359,1058.97421497939
Persson2021,SW_036,35,male,[a],short,hadd,8,609.672162538312,1069.72908984443
Persson2021,SW_036,35,male,[a],short,hadd,9,652.063459271443,1002.06038556891
Persson2021,SW_036,35,male,[a],short,hadd,10,631.340675632602,1056.04290430945
Persson2021,SW_036,35,male,[eː],long,hed,1,362.817039697915,2167.10996563521
Persson2021,SW_036,35,male,[eː],long,hed,2,354.260063093991,2196.30509195845
Persson2021,SW_036,35,male,[eː],long,hed,3,354.366240619306,2168.57923340203
Persson2021,SW_036,35,male,[eː],long,hed,4,330.778512603088,2378.52141551344
Persson2021,SW_036,35,male,[eː],long,hed,5,342.222359205504,2215.01083442861
Persson2021,SW_036,35,male,[eː],long,hed,6,335.814441921623,2279.97739244131
Persson2021,SW_036,35,male,[eː],long,hed,7,320.689735928101,2340.22087025459
Persson2021,SW_036,35,male,[eː],long,hed,8,344.882125085394,2267.42809631597
Persson2021,SW_036,35,male,[eː],long,hed,9,316.757489597528,2403.17135801616
Persson2021,SW_036,35,male,[eː],long,hed,10,339.186877364986,2181.52288329924
Persson2021,SW_036,35,male,[ɛ],short,hedd,1,525.670126923153,1689.65983098679
Persson2021,SW_036,35,male,[ɛ],short,hedd,2,503.183664288256,1655.81930117154
Persson2021,SW_036,35,male,[ɛ],short,hedd,3,500.458655039693,1713.03314798008
Persson2021,SW_036,35,male,[ɛ],short,hedd,4,490.271125578352,1681.07051168086
Persson2021,SW_036,35,male,[ɛ],short,hedd,5,493.830656539381,1686.47779835314
Persson2021,SW_036,35,male,[ɛ],short,hedd,6,580.80531284001,1695.10249617529
Persson2021,SW_036,35,male,[ɛ],short,hedd,7,548.714953465805,1692.78200917814
Persson2021,SW_036,35,male,[ɛ],short,hedd,8,415.301258964445,1694.12376677019
Persson2021,SW_036,35,male,[ɛ],short,hedd,9,566.671087024559,1701.64369499243
Persson2021,SW_036,35,male,[ɛ],short,hedd,10,553.8577193326,1642.14909420562
Persson2021,SW_036,35,male,[iː],long,hid,1,288.744603811231,1830.28730508613
Persson2021,SW_036,35,male,[iː],long,hid,2,291.762306057947,1804.21098462122
Persson2021,SW_036,35,male,[iː],long,hid,3,292.167121384577,1842.85777692493
Persson2021,SW_036,35,male,[iː],long,hid,4,282.687987635712,1907.56021248666
Persson2021,SW_036,35,male,[iː],long,hid,5,285.396397817038,1786.57143283593
Persson2021,SW_036,35,male,[iː],long,hid,6,303.901843226711,1815.85124840331
Persson2021,SW_036,35,male,[iː],long,hid,7,305.653455273579,1793.74149014882
Persson2021,SW_036,35,male,[iː],long,hid,8,351.737851652194,1852.21724983649
Persson2021,SW_036,35,male,[iː],long,hid,9,326.615611317631,1868.72952115724
Persson2021,SW_036,35,male,[iː],long,hid,10,270.50686274427,1817.71466887764
Persson2021,SW_036,35,male,[ɪ],short,hidd,1,310.440901762348,2476.51257815826
Persson2021,SW_036,35,male,[ɪ],short,hidd,2,319.598829317714,2409.72211190381
Persson2021,SW_036,35,male,[ɪ],short,hidd,3,360.859261912729,2412.85932733508
Persson2021,SW_036,35,male,[ɪ],short,hidd,4,335.756651020367,2438.11075835846
Persson2021,SW_036,35,male,[ɪ],short,hidd,5,317.079919368459,2430.31704334899
Persson2021,SW_036,35,male,[ɪ],short,hidd,6,284.067131697162,2404.38942099226
Persson2021,SW_036,35,male,[ɪ],short,hidd,7,283.962550367811,2492.07194764275
Persson2021,SW_036,35,male,[ɪ],short,hidd,8,307.398890531363,2411.67170488618
Persson2021,SW_036,35,male,[ɪ],short,hidd,9,338.916062823622,2422.2491546888
Persson2021,SW_036,35,male,[ɪ],short,hidd,10,330.559004422149,2460.59952253785
Persson2021,SW_036,35,male,[uː],long,hod,1,304.965035934146,662.956627485557
Persson2021,SW_036,35,male,[uː],long,hod,2,331.056720196702,696.328265679902
Persson2021,SW_036,35,male,[uː],long,hod,3,335.701891443404,698.521420071846
Persson2021,SW_036,35,male,[uː],long,hod,4,356.624901011882,744.418262910657
Persson2021,SW_036,35,male,[uː],long,hod,5,345.221232332135,697.878933172722
Persson2021,SW_036,35,male,[uː],long,hod,6,320.28917014449,718.881125274835
Persson2021,SW_036,35,male,[uː],long,hod,7,363.458957555321,788.541480045017
Persson2021,SW_036,35,male,[uː],long,hod,8,336.230143498293,704.45035780722
Persson2021,SW_036,35,male,[uː],long,hod,9,329.354149512515,674.904992085992
Persson2021,SW_036,35,male,[uː],long,hod,10,310.619805797308,680.514849614361
Persson2021,SW_036,35,male,[ʊ],short,hodd,1,453.876600706588,788.647652220306
Persson2021,SW_036,35,male,[ʊ],short,hodd,2,430.703858952646,736.356224921575
Persson2021,SW_036,35,male,[ʊ],short,hodd,3,388.46503748869,748.392611719706
Persson2021,SW_036,35,male,[ʊ],short,hodd,4,425.547359594185,768.664186665719
Persson2021,SW_036,35,male,[ʊ],short,hodd,5,436.20313655662,751.455844303353
Persson2021,SW_036,35,male,[ʊ],short,hodd,6,463.320929796673,770.450571038511
Persson2021,SW_036,35,male,[ʊ],short,hodd,7,440.170669833512,735.512546654199
Persson2021,SW_036,35,male,[ʊ],short,hodd,8,449.256762814474,773.901686576732
Persson2021,SW_036,35,male,[ʊ],short,hodd,9,374.46572782019,765.64916418189
Persson2021,SW_036,35,male,[ʊ],short,hodd,10,368.741857479042,752.349542040022
Persson2021,SW_036,35,male,[ʉː],long,hud,1,302.648932237375,1458.1178284346
Persson2021,SW_036,35,male,[ʉː],long,hud,2,334.936968839112,1452.45882942467
Persson2021,SW_036,35,male,[ʉː],long,hud,3,333.108756214649,1513.18244805819
Persson2021,SW_036,35,male,[ʉː],long,hud,4,330.775025936708,1543.8753407727
Persson2021,SW_036,35,male,[ʉː],long,hud,5,327.896394861076,1527.78634523268
Persson2021,SW_036,35,male,[ʉː],long,hud,6,325.100781012477,1498.0173449757
Persson2021,SW_036,35,male,[ʉː],long,hud,7,331.224513079033,1479.116701174
Persson2021,SW_036,35,male,[ʉː],long,hud,8,334.94874975658,1504.41372290205
Persson2021,SW_036,35,male,[ʉː],long,hud,9,348.13988404186,1429.01439732092
Persson2021,SW_036,35,male,[ʉː],long,hud,10,321.171642574626,1427.01280516933
Persson2021,SW_036,35,male,[ɵ],short,hudd,1,381.013109778096,1138.29788791833
Persson2021,SW_036,35,male,[ɵ],short,hudd,2,368.563693896517,1155.91805858875
Persson2021,SW_036,35,male,[ɵ],short,hudd,3,375.148773220952,1143.84148144533
Persson2021,SW_036,35,male,[ɵ],short,hudd,4,384.098488681882,1137.78796853222
Persson2021,SW_036,35,male,[ɵ],short,hudd,5,363.042847712468,1137.60665744524
Persson2021,SW_036,35,male,[ɵ],short,hudd,6,349.770663521106,1140.02296431149
Persson2021,SW_036,35,male,[ɵ],short,hudd,7,389.695164048772,1126.637751478
Persson2021,SW_036,35,male,[ɵ],short,hudd,8,378.886216776947,1110.72657967388
Persson2021,SW_036,35,male,[ɵ],short,hudd,9,369.537419102873,1105.97425224699
Persson2021,SW_036,35,male,[ɵ],short,hudd,10,369.251472684447,1113.40164196933
Persson2021,SW_036,35,male,[yː],long,hyd,1,304.732054888069,1760.70045088299
Persson2021,SW_036,35,male,[yː],long,hyd,2,289.171212644357,1771.71285980967
Persson2021,SW_036,35,male,[yː],long,hyd,3,269.388883278446,1828.54863408247
Persson2021,SW_036,35,male,[yː],long,hyd,4,323.570918756516,1764.51117886436
Persson2021,SW_036,35,male,[yː],long,hyd,5,271.287348491651,1831.20691208261
Persson2021,SW_036,35,male,[yː],long,hyd,6,318.622967295168,1840.33862424702
Persson2021,SW_036,35,male,[yː],long,hyd,7,289.40099940001,1766.83117632863
Persson2021,SW_036,35,male,[yː],long,hyd,8,318.558601567439,1728.72699713884
Persson2021,SW_036,35,male,[yː],long,hyd,9,291.400178163614,1768.54644468776
Persson2021,SW_036,35,male,[yː],long,hyd,10,267.812664668556,1764.8891918614
Persson2021,SW_036,35,male,[ʏ],short,hydd,1,367.343103133866,2041.47846071978
Persson2021,SW_036,35,male,[ʏ],short,hydd,2,338.266985615717,2072.26401164899
Persson2021,SW_036,35,male,[ʏ],short,hydd,3,341.509219258738,2064.14080664749
Persson2021,SW_036,35,male,[ʏ],short,hydd,4,320.324482369173,2045.43981603641
Persson2021,SW_036,35,male,[ʏ],short,hydd,5,346.125273000641,1984.94784129283
Persson2021,SW_036,35,male,[ʏ],short,hydd,6,345.663443465605,2068.96135384895
Persson2021,SW_036,35,male,[ʏ],short,hydd,7,296.549325691224,2082.78582345734
Persson2021,SW_036,35,male,[ʏ],short,hydd,8,297.959279019373,2071.27152339066
Persson2021,SW_036,35,male,[ʏ],short,hydd,9,349.718919389026,1980.21203140248
Persson2021,SW_036,35,male,[ʏ],short,hydd,10,340.131810280473,2128.69358337902
Persson2021,SW_036,35,male,[ɛː],long,häd,1,690.3477597174,1649.62319568633
Persson2021,SW_036,35,male,[ɛː],long,häd,2,666.400294881041,1594.72935137499
Persson2021,SW_036,35,male,[ɛː],long,häd,3,632.931060186755,1590.38540982718
Persson2021,SW_036,35,male,[ɛː],long,häd,4,629.855746309125,1643.82481650409
Persson2021,SW_036,35,male,[ɛː],long,häd,5,544.913760433416,1531.06943328893
Persson2021,SW_036,35,male,[ɛː],long,häd,6,385.797042716126,1517.78992861282
Persson2021,SW_036,35,male,[ɛː],long,häd,7,619.242737813066,1648.73396084593
Persson2021,SW_036,35,male,[ɛː],long,häd,8,575.650973269647,1509.37342721341
Persson2021,SW_036,35,male,[ɛː],long,häd,9,616.172464057595,1601.5000384118
Persson2021,SW_036,35,male,[ɛː],long,häd,10,591.012071576487,1584.60763598784
Persson2021,SW_036,35,male,[ɛ],short,hädd,11,578.482678979919,1616.68271404404
Persson2021,SW_036,35,male,[ɛ],short,hädd,12,545.05034825673,1646.50809899547
Persson2021,SW_036,35,male,[ɛ],short,hädd,13,523.787519447385,1715.15015187915
Persson2021,SW_036,35,male,[ɛ],short,hädd,14,555.107152974366,1739.74242978653
Persson2021,SW_036,35,male,[ɛ],short,hädd,15,538.118786691909,1682.07713577874
Persson2021,SW_036,35,male,[ɛ],short,hädd,16,530.536823262938,1553.15589346446
Persson2021,SW_036,35,male,[ɛ],short,hädd,17,556.976187377504,1665.01144912661
Persson2021,SW_036,35,male,[ɛ],short,hädd,18,531.153923790622,1683.71714047017
Persson2021,SW_036,35,male,[ɛ],short,hädd,19,530.2458320322,1671.86124118234
Persson2021,SW_036,35,male,[ɛ],short,hädd,20,532.359378359394,1654.354891488
Persson2021,SW_036,35,male,[æː],long,härd,1,661.144535895337,1421.67700911418
Persson2021,SW_036,35,male,[æː],long,härd,2,704.375749492785,1440.2239570047
Persson2021,SW_036,35,male,[æː],long,härd,3,694.561419755503,1403.20483262606
Persson2021,SW_036,35,male,[æː],long,härd,4,686.207775346411,1414.61174898086
Persson2021,SW_036,35,male,[æː],long,härd,5,724.014229566017,1470.88873014724
Persson2021,SW_036,35,male,[æː],long,härd,6,623.385989142945,1412.66805269096
Persson2021,SW_036,35,male,[æː],long,härd,7,661.192272636318,1464.84846024525
Persson2021,SW_036,35,male,[æː],long,härd,8,658.422803022782,1385.87587479071
Persson2021,SW_036,35,male,[æː],long,härd,9,631.310748975064,1429.50517696132
Persson2021,SW_036,35,male,[æː],long,härd,10,682.09466170035,1430.92322352285
Persson2021,SW_036,35,male,[æ],short,härr,1,650.238175784263,1472.77471608238
Persson2021,SW_036,35,male,[æ],short,härr,2,697.06826918953,1472.10889205911
Persson2021,SW_036,35,male,[æ],short,härr,3,658.723127137799,1466.10254229382
Persson2021,SW_036,35,male,[æ],short,härr,4,593.000663829269,1444.03173400265
Persson2021,SW_036,35,male,[æ],short,härr,5,722.595356160015,1475.61851962146
Persson2021,SW_036,35,male,[æ],short,härr,6,717.513657390678,1420.07930310093
Persson2021,SW_036,35,male,[æ],short,härr,7,767.365812079975,1484.52506254766
Persson2021,SW_036,35,male,[æ],short,härr,8,647.604406304105,1404.09040570158
Persson2021,SW_036,35,male,[æ],short,härr,9,668.079360871677,1451.41255556474
Persson2021,SW_036,35,male,[æ],short,härr,10,730.158680339857,1453.01532356583
Persson2021,SW_036,35,male,[oː],long,håd,1,424.125669356379,708.074744212813
Persson2021,SW_036,35,male,[oː],long,håd,2,395.423612149403,582.640933141547
Persson2021,SW_036,35,male,[oː],long,håd,3,386.064636025974,640.092709408172
Persson2021,SW_036,35,male,[oː],long,håd,4,352.014694208255,597.816642618056
Persson2021,SW_036,35,male,[oː],long,håd,5,404.713160565477,608.830498499306
Persson2021,SW_036,35,male,[oː],long,håd,6,397.905069609765,624.544886468119
Persson2021,SW_036,35,male,[oː],long,håd,7,432.248475110301,567.388444487895
Persson2021,SW_036,35,male,[oː],long,håd,8,387.379308459643,708.788841588837
Persson2021,SW_036,35,male,[oː],long,håd,9,419.830286560785,457.443576427567
Persson2021,SW_036,35,male,[oː],long,håd,10,380.156932665034,603.047366072884
Persson2021,SW_036,35,male,[ɔ],short,hådd,1,461.335238767441,668.925164684014
Persson2021,SW_036,35,male,[ɔ],short,hådd,2,437.08544220999,712.226220891664
Persson2021,SW_036,35,male,[ɔ],short,hådd,3,469.385824092515,755.092484926814
Persson2021,SW_036,35,male,[ɔ],short,hådd,4,400.571308988,731.407551726041
Persson2021,SW_036,35,male,[ɔ],short,hådd,5,437.136538041081,714.99472771582
Persson2021,SW_036,35,male,[ɔ],short,hådd,6,426.188497745074,767.06492099113
Persson2021,SW_036,35,male,[ɔ],short,hådd,7,466.039770540663,733.534013223089
Persson2021,SW_036,35,male,[ɔ],short,hådd,8,434.912784339902,757.839846945577
Persson2021,SW_036,35,male,[ɔ],short,hådd,9,412.504435431129,679.000398429312
Persson2021,SW_036,35,male,[ɔ],short,hådd,10,424.411792337854,732.210836529011
Persson2021,SW_036,35,male,[øː],long,höd,1,471.450766895283,1341.22086030537
Persson2021,SW_036,35,male,[øː],long,höd,2,543.374243872484,1369.50403226763
Persson2021,SW_036,35,male,[øː],long,höd,3,526.78619550701,1274.74661701348
Persson2021,SW_036,35,male,[øː],long,höd,4,547.469991043387,1321.77042229173
Persson2021,SW_036,35,male,[øː],long,höd,5,567.49989938671,1335.8421952083
Persson2021,SW_036,35,male,[øː],long,höd,6,530.622908805439,1369.96074249411
Persson2021,SW_036,35,male,[øː],long,höd,7,538.65504876511,1335.32796627838
Persson2021,SW_036,35,male,[øː],long,höd,8,546.347079057331,1338.82800671541
Persson2021,SW_036,35,male,[øː],long,höd,9,551.105202776162,1427.25137858832
Persson2021,SW_036,35,male,[øː],long,höd,10,458.64756151371,1311.46490893027
Persson2021,SW_036,35,male,[ø],short,hödd,1,481.896441038668,1397.98216311077
Persson2021,SW_036,35,male,[ø],short,hödd,2,503.239940416247,1426.42499895152
Persson2021,SW_036,35,male,[ø],short,hödd,3,465.982882170101,1350.37485367887
Persson2021,SW_036,35,male,[ø],short,hödd,4,486.152116408122,1490.65355027059
Persson2021,SW_036,35,male,[ø],short,hödd,5,469.408578513913,1433.214637355
Persson2021,SW_036,35,male,[ø],short,hödd,6,474.969694529424,1458.96126903951
Persson2021,SW_036,35,male,[ø],short,hödd,7,457.693560135281,1422.20342655675
Persson2021,SW_036,35,male,[ø],short,hödd,8,503.686442904822,1352.44852558267
Persson2021,SW_036,35,male,[ø],short,hödd,9,497.851683669463,1409.46439980716
Persson2021,SW_036,35,male,[ø],short,hödd,10,524.604726687057,1396.494138505
Persson2021,SW_036,35,male,[œː],long,hörd,1,552.607062884624,1063.39791399703
Persson2021,SW_036,35,male,[œː],long,hörd,2,524.059053136313,1053.8255559006
Persson2021,SW_036,35,male,[œː],long,hörd,3,535.186151323585,1031.39295573396
Persson2021,SW_036,35,male,[œː],long,hörd,4,535.809984222334,1035.58801169314
Persson2021,SW_036,35,male,[œː],long,hörd,5,535.608320759366,1053.1947897708
Persson2021,SW_036,35,male,[œː],long,hörd,6,509.50002538999,1043.14651032331
Persson2021,SW_036,35,male,[œː],long,hörd,7,508.481062754264,1062.80651250735
Persson2021,SW_036,35,male,[œː],long,hörd,8,509.817463593788,1019.13317528118
Persson2021,SW_036,35,male,[œː],long,hörd,9,496.449187551053,1034.22226573487
Persson2021,SW_036,35,male,[œː],long,hörd,10,551.621820031338,1044.70602256374
Persson2021,SW_036,35,male,[œ],short,hörr,1,514.829280091,1122.07398204215
Persson2021,SW_036,35,male,[œ],short,hörr,2,446.593537197974,1258.14219099892
Persson2021,SW_036,35,male,[œ],short,hörr,3,476.273726151666,1174.89127888573
Persson2021,SW_036,35,male,[œ],short,hörr,4,495.089489995171,1133.34569332559
Persson2021,SW_036,35,male,[œ],short,hörr,5,486.563226236505,1182.05888589225
Persson2021,SW_036,35,male,[œ],short,hörr,6,511.527708937648,1124.0325212756
Persson2021,SW_036,35,male,[œ],short,hörr,7,482.084755388243,1115.83244421985
Persson2021,SW_036,35,male,[œ],short,hörr,8,466.749553256169,1135.03607439093
Persson2021,SW_036,35,male,[œ],short,hörr,9,517.205768204453,1083.1227922356
Persson2021,SW_036,35,male,[œ],short,hörr,10,442.741314831558,1093.01127450053
Persson2021,SW_037,35,male,[ɑː],long,had,1,652.168092041319,916.618861441227
Persson2021,SW_037,35,male,[ɑː],long,had,2,319.989383076741,800.033387670522
Persson2021,SW_037,35,male,[ɑː],long,had,3,626.067330097644,800.732964820836
Persson2021,SW_037,35,male,[ɑː],long,had,4,654.076880883369,948.949852411258
Persson2021,SW_037,35,male,[ɑː],long,had,5,619.382334468173,878.037642525481
Persson2021,SW_037,35,male,[ɑː],long,had,6,652.19129225468,956.654198416885
Persson2021,SW_037,35,male,[ɑː],long,had,7,569.618092818248,829.93589490188
Persson2021,SW_037,35,male,[ɑː],long,had,8,612.782748348746,836.187642398702
Persson2021,SW_037,35,male,[ɑː],long,had,9,544.718306475742,862.212226466289
Persson2021,SW_037,35,male,[ɑː],long,had,10,590.6412695057,938.563719578548
Persson2021,SW_037,35,male,[a],short,hadd,1,777.124101731924,1124.01440951556
Persson2021,SW_037,35,male,[a],short,hadd,2,712.251032696157,1308.52703310063
Persson2021,SW_037,35,male,[a],short,hadd,3,871.887252794477,1210.91124915431
Persson2021,SW_037,35,male,[a],short,hadd,4,914.789274667133,1246.92681840034
Persson2021,SW_037,35,male,[a],short,hadd,5,877.526124561049,1200.5425834656
Persson2021,SW_037,35,male,[a],short,hadd,6,885.238207141861,1285.44672339009
Persson2021,SW_037,35,male,[a],short,hadd,7,760.552720756113,1185.20226108676
Persson2021,SW_037,35,male,[a],short,hadd,8,881.607360520366,1286.37368173131
Persson2021,SW_037,35,male,[a],short,hadd,9,561.408267943973,1177.60548097211
Persson2021,SW_037,35,male,[a],short,hadd,10,825.984877114175,1362.3021645246
Persson2021,SW_037,35,male,[eː],long,hed,1,368.154357213188,2442.85989542968
Persson2021,SW_037,35,male,[eː],long,hed,2,347.755161421727,2485.43601363799
Persson2021,SW_037,35,male,[eː],long,hed,3,369.653445378267,2562.08679076238
Persson2021,SW_037,35,male,[eː],long,hed,4,310.333228876644,2558.29839838316
Persson2021,SW_037,35,male,[eː],long,hed,5,283.531450379525,2630.87062180729
Persson2021,SW_037,35,male,[eː],long,hed,6,280.34365762487,2571.02141871625
Persson2021,SW_037,35,male,[eː],long,hed,7,282.788752345241,2559.71914541205
Persson2021,SW_037,35,male,[eː],long,hed,8,309.997935435438,2595.02391625305
Persson2021,SW_037,35,male,[eː],long,hed,9,218.790598429823,2571.43655676048
Persson2021,SW_037,35,male,[eː],long,hed,10,381.685385640474,2526.14422355318
Persson2021,SW_037,35,male,[ɛ],short,hedd,1,669.453608480308,1749.43880379735
Persson2021,SW_037,35,male,[ɛ],short,hedd,2,654.01794555134,1827.82463974511
Persson2021,SW_037,35,male,[ɛ],short,hedd,3,547.75023359373,1731.59486223424
Persson2021,SW_037,35,male,[ɛ],short,hedd,4,717.797024056219,1871.02307023937
Persson2021,SW_037,35,male,[ɛ],short,hedd,5,640.185297210289,1856.26652373957
Persson2021,SW_037,35,male,[ɛ],short,hedd,6,588.497444845137,1953.27541567555
Persson2021,SW_037,35,male,[ɛ],short,hedd,7,601.728413931127,1795.63877257135
Persson2021,SW_037,35,male,[ɛ],short,hedd,8,499.807081789922,1845.88357162578
Persson2021,SW_037,35,male,[ɛ],short,hedd,9,628.117686254497,1885.42499342699
Persson2021,SW_037,35,male,[ɛ],short,hedd,10,588.310983871178,1799.51865990653
Persson2021,SW_037,35,male,[iː],long,hid,1,332.098271381031,1774.41058797843
Persson2021,SW_037,35,male,[iː],long,hid,2,289.122606825231,1795.23176574714
Persson2021,SW_037,35,male,[iː],long,hid,3,276.878409466432,1826.94030507379
Persson2021,SW_037,35,male,[iː],long,hid,4,282.125399947248,1776.80531596236
Persson2021,SW_037,35,male,[iː],long,hid,5,299.726778732861,1871.26969556103
Persson2021,SW_037,35,male,[iː],long,hid,6,247.027697471665,1776.79544260203
Persson2021,SW_037,35,male,[iː],long,hid,7,287.545368735646,1920.37717773087
Persson2021,SW_037,35,male,[iː],long,hid,8,262.461964365705,1794.82174038311
Persson2021,SW_037,35,male,[iː],long,hid,9,280.808299747178,1912.51292669718
Persson2021,SW_037,35,male,[iː],long,hid,10,255.694562588818,1819.03864537793
Persson2021,SW_037,35,male,[ɪ],short,hidd,1,298.310341993688,2442.30301449742
Persson2021,SW_037,35,male,[ɪ],short,hidd,2,187.806419641555,2419.86087019734
Persson2021,SW_037,35,male,[ɪ],short,hidd,3,340.099914955341,2440.27353080901
Persson2021,SW_037,35,male,[ɪ],short,hidd,4,335.07840568328,2414.45877939927
Persson2021,SW_037,35,male,[ɪ],short,hidd,5,324.026542173463,2430.33512477691
Persson2021,SW_037,35,male,[ɪ],short,hidd,6,308.169925751686,2510.36885317446
Persson2021,SW_037,35,male,[ɪ],short,hidd,7,250.822000950072,2527.22780269612
Persson2021,SW_037,35,male,[ɪ],short,hidd,8,300.320705546028,2522.24815029875
Persson2021,SW_037,35,male,[ɪ],short,hidd,9,306.630939968011,2367.98879322461
Persson2021,SW_037,35,male,[ɪ],short,hidd,10,289.279536520363,2385.75921578918
Persson2021,SW_037,35,male,[uː],long,hod,1,194.218878047723,792.262691304051
Persson2021,SW_037,35,male,[uː],long,hod,2,381.95552378403,2074.20496679135
Persson2021,SW_037,35,male,[uː],long,hod,3,372.873753740837,1954.87949926429
Persson2021,SW_037,35,male,[uː],long,hod,4,360.502826184435,783.584307525507
Persson2021,SW_037,35,male,[uː],long,hod,5,479.641053511863,1735.0670546436
Persson2021,SW_037,35,male,[uː],long,hod,6,441.79752510458,850.075265012815
Persson2021,SW_037,35,male,[uː],long,hod,7,448.883674176591,752.750962388028
Persson2021,SW_037,35,male,[uː],long,hod,8,269.405539725394,1452.90921277218
Persson2021,SW_037,35,male,[uː],long,hod,9,303.828346993708,1649.26898770377
Persson2021,SW_037,35,male,[uː],long,hod,10,405.627432942368,1747.49270207538
Persson2021,SW_037,35,male,[ʊ],short,hodd,1,370.328169619628,759.082224632391
Persson2021,SW_037,35,male,[ʊ],short,hodd,2,374.131257376731,738.581551786893
Persson2021,SW_037,35,male,[ʊ],short,hodd,3,494.390896867313,854.590108193473
