Talker,Age,Gender,category,Word,Token,Trial,Location,Duration,SR,F0,F1,F2,F3,Quantity
ref_yw_4,NA,female,[ɛ],lätt,1,301,65,0.1249406674456,188.154558372597,252.387676516135,733.131448774763,2060.113875044,2952.18549721745,short
ref_yw_4,NA,female,[ɛ],lätt,1,301,80,0.1249406674456,188.154558372597,252.387676516135,813.79834532432,2079,3018.75016809958,short
ref_yw_4,NA,female,[ɛ],lätt,2,302,20,0.13061978869311,188.154558372597,240.033636624702,776.914859172359,1869.88386997541,2809.10902718579,short
ref_yw_4,NA,female,[ɛ],lätt,2,302,35,0.13061978869311,188.154558372597,240.033636624702,759.724712683484,1896.68081150283,2710.87042200032,short
ref_yw_4,NA,female,[ɛ],lätt,2,302,50,0.13061978869311,188.154558372597,240.033636624702,746.593505084254,1914.01219427364,2735.7781461459,short
ref_yw_4,NA,female,[ɛ],lätt,2,302,65,0.13061978869311,188.154558372597,240.033636624702,708.389920074081,2039.07733386023,2859.12963036752,short
ref_yw_4,NA,female,[ɛ],lätt,2,302,80,0.13061978869311,188.154558372597,240.033636624702,745,1994.41508690927,2890.89165055007,short
ref_yw_4,NA,female,[ɛ],lätt,3,303,20,0.130619788693124,188.154558372597,236.373705510006,755.499505952167,1908.27662924043,2775.59919824391,short
ref_yw_4,NA,female,[ɛ],lätt,3,303,35,0.130619788693124,188.154558372597,236.373705510006,739.904662375596,1895.99222696575,2669.60110976214,short
ref_yw_4,NA,female,[ɛ],lätt,3,303,50,0.130619788693124,188.154558372597,236.373705510006,736.116777732212,1884.99415814222,2342.17470684956,short
ref_yw_4,NA,female,[ɛ],lätt,3,303,65,0.130619788693124,188.154558372597,236.373705510006,767.045349661493,1973.81376682019,2927.08747559664,short
ref_yw_4,NA,female,[ɛ],lätt,3,303,80,0.130619788693124,188.154558372597,236.373705510006,827.467390306306,2039.67636549532,3039.30690306879,short
ref_yw_4,NA,female,[æ],särk,1,304,20,0.168480597009975,188.154558372597,222.298079629774,815.497272659994,1700.65689442543,2842.34780609956,short
ref_yw_4,NA,female,[æ],särk,1,304,35,0.168480597009975,188.154558372597,222.298079629774,805.062696892603,1724.35138704485,2847.93720314301,short
ref_yw_4,NA,female,[æ],särk,1,304,50,0.168480597009975,188.154558372597,222.298079629774,858,1748.52968947817,2869.29047606684,short
ref_yw_4,NA,female,[æ],särk,1,304,65,0.168480597009975,188.154558372597,222.298079629774,815.794410003171,1762.01510862775,2735.77278765888,short
ref_yw_4,NA,female,[æ],särk,1,304,80,0.168480597009975,188.154558372597,222.298079629774,769.0823336067,1822.30541067352,2819,short
ref_yw_4,NA,female,[æ],särk,2,305,20,0.134405869524798,188.154558372597,244.756572377022,621,1831.19106105792,2939.47741483566,short
ref_yw_4,NA,female,[æ],särk,2,305,35,0.134405869524798,188.154558372597,244.756572377022,769.233691943208,1818.59891827655,2898.05643904284,short
ref_yw_4,NA,female,[æ],särk,2,305,50,0.134405869524798,188.154558372597,244.756572377022,760.139554340522,1761.02108399175,2790.12943222747,short
ref_yw_4,NA,female,[æ],särk,2,305,65,0.134405869524798,188.154558372597,244.756572377022,759.193588397242,1755,2202.88914566262,short
ref_yw_4,NA,female,[æ],särk,2,305,80,0.134405869524798,188.154558372597,244.756572377022,739.837686475431,1884,2184.23391507294,short
ref_yw_4,NA,female,[æ],särk,3,306,20,0.151443233267386,188.154558372597,236.259064702078,752.123274909775,1770.10611914865,2723.77145230638,short
ref_yw_4,NA,female,[æ],särk,3,306,35,0.151443233267386,188.154558372597,236.259064702078,758.822540243142,1750.8222374177,2588.27840519217,short
ref_yw_4,NA,female,[æ],särk,3,306,50,0.151443233267386,188.154558372597,236.259064702078,753.079741583344,1728.39198362795,2920.73519957887,short
ref_yw_4,NA,female,[æ],särk,3,306,65,0.151443233267386,188.154558372597,236.259064702078,841.360510390336,1780.40816859093,2700.80948425306,short
ref_yw_4,NA,female,[æ],särk,3,306,80,0.151443233267386,188.154558372597,236.259064702078,779.584192358309,1806.70002381242,2569.67357113014,short
ref_yw_4,NA,female,[ɪ],disk,4,307,20,0.127528744855198,188.154558372597,195,332.841710047254,2555.62566236295,3179,short
ref_yw_4,NA,female,[ɪ],disk,4,307,35,0.127528744855198,188.154558372597,195,341.497914005865,2639.30421157394,3163,short
ref_yw_4,NA,female,[ɪ],disk,4,307,50,0.127528744855198,188.154558372597,195,395.009441215079,2651.97273443433,3054.86248719482,short
ref_yw_4,NA,female,[ɪ],disk,4,307,65,0.127528744855198,188.154558372597,195,342.980678982061,2663.35102260999,3059.69965051449,short
ref_yw_4,NA,female,[ɪ],disk,4,307,80,0.127528744855198,188.154558372597,195,322.75625584387,2639.48701083101,3078,short
ref_yw_4,NA,female,[ɪ],disk,5,308,20,0.11732644526677,188.154558372597,229.739651333022,403.70500790893,2562.32701603493,2889.02141217751,short
ref_yw_4,NA,female,[ɪ],disk,5,308,35,0.11732644526677,188.154558372597,229.739651333022,389.647317995288,2599.32831059391,2990.87886189852,short
ref_yw_4,NA,female,[ɪ],disk,5,308,50,0.11732644526677,188.154558372597,229.739651333022,372.051068055013,2672.53623722121,2844.14978295125,short
ref_yw_4,NA,female,[ɪ],disk,5,308,65,0.11732644526677,188.154558372597,229.739651333022,382.558112642406,2651.83656383023,2943.19724822707,short
ref_yw_4,NA,female,[ɪ],disk,5,308,80,0.11732644526677,188.154558372597,229.739651333022,361.819831969877,2686.22006380166,3035.17659158565,short
ref_yw_4,NA,female,[ɪ],disk,6,309,20,0.127528744855198,188.154558372597,238.241960329703,402.291862159188,2499.01025020148,2943.1242940649,short
ref_yw_4,NA,female,[ɪ],disk,6,309,35,0.127528744855198,188.154558372597,238.241960329703,383.316116158378,2575.00974281665,2919.93196806257,short
ref_yw_4,NA,female,[ɪ],disk,6,309,50,0.127528744855198,188.154558372597,238.241960329703,377.198430420382,2631.31139314462,2977.10097200812,short
ref_yw_4,NA,female,[ɪ],disk,6,309,65,0.127528744855198,188.154558372597,238.241960329703,400.13418453115,2661.17058384824,2903.98830848118,short
ref_yw_4,NA,female,[ɪ],disk,6,309,80,0.127528744855198,188.154558372597,238.241960329703,349.001075404498,2629.37442863271,3080.3818925907,short
ref_yw_4,NA,female,[ɵ],ludd,1,310,20,0.147933344032012,188.154558372597,265.549521025377,455.432492748902,1700.83724452521,2708.31563484335,short
ref_yw_4,NA,female,[ɵ],ludd,1,310,35,0.147933344032012,188.154558372597,265.549521025377,467.891979851848,1528.80104369011,2742.28240450535,short
ref_yw_4,NA,female,[ɵ],ludd,1,310,50,0.147933344032012,188.154558372597,265.549521025377,458.321985788356,1322.34929805025,2757.1752855836,short
ref_yw_4,NA,female,[ɵ],ludd,1,310,65,0.147933344032012,188.154558372597,265.549521025377,456.425895902302,1292.0844471048,2899.21146170414,short
ref_yw_4,NA,female,[ɵ],ludd,1,310,80,0.147933344032012,188.154558372597,265.549521025377,432.162700038445,1406.40106121161,2944.76261795101,short
ref_yw_4,NA,female,[ɵ],ludd,2,311,20,0.150483918929126,188.154558372597,260.083473814147,491,1713.7656516785,2668,short
ref_yw_4,NA,female,[ɵ],ludd,2,311,35,0.150483918929126,188.154558372597,260.083473814147,487.661673479847,1576.8814085971,2724.85114634209,short
ref_yw_4,NA,female,[ɵ],ludd,2,311,50,0.150483918929126,188.154558372597,260.083473814147,473.5153767296,1374.6569073022,2746.73756872584,short
ref_yw_4,NA,female,[ɵ],ludd,2,311,65,0.150483918929126,188.154558372597,260.083473814147,459.787385818929,1385.55986587378,2853.99826670715,short
ref_yw_4,NA,female,[ɵ],ludd,2,311,80,0.150483918929126,188.154558372597,260.083473814147,425.498815297059,1470.15327804581,2981,short
ref_yw_4,NA,female,[ɵ],ludd,3,312,20,0.15558506872334,188.154558372597,249.929793324493,471.230702313353,1696.24139371425,2724.40802410577,short
ref_yw_4,NA,female,[ɵ],ludd,3,312,35,0.15558506872334,188.154558372597,249.929793324493,458.675822689628,1586.36108363203,2753.5025372428,short
ref_yw_4,NA,female,[ɵ],ludd,3,312,50,0.15558506872334,188.154558372597,249.929793324493,464.671187344784,1439.0055590487,2800.05415632018,short
ref_yw_4,NA,female,[ɵ],ludd,3,312,65,0.15558506872334,188.154558372597,249.929793324493,446.630646662599,1388.23224029362,2859.72768792993,short
ref_yw_4,NA,female,[ɵ],ludd,3,312,80,0.15558506872334,188.154558372597,249.929793324493,406,1495.23734176113,2889.3507469031,short
ref_yw_4,NA,female,[ɔ],såll,4,313,20,0.181090817694383,188.154558372597,247.112048174529,626.222702521745,1179.37631985729,2775.23611743946,short
ref_yw_4,NA,female,[ɔ],såll,4,313,35,0.181090817694383,188.154558372597,247.112048174529,615.420278501114,1039.51002609842,2674.27530593994,short
ref_yw_4,NA,female,[ɔ],såll,4,313,50,0.181090817694383,188.154558372597,247.112048174529,595.681134243644,974.302550186451,2685.70814212846,short
ref_yw_4,NA,female,[ɔ],såll,4,313,65,0.181090817694383,188.154558372597,247.112048174529,562,912.54031308274,2634.39752554025,short
ref_yw_4,NA,female,[ɔ],såll,4,313,80,0.181090817694383,188.154558372597,247.112048174529,562,919.33382475078,2738.45721868358,short
ref_yw_4,NA,female,[ɔ],såll,5,314,20,0.186191967488583,188.154558372597,229.60457366579,654.752600387042,1244.83816256463,2695.92937801387,short
ref_yw_4,NA,female,[ɔ],såll,5,314,35,0.186191967488583,188.154558372597,229.60457366579,668.000766501902,1089.35066937987,2674.88484143084,short
ref_yw_4,NA,female,[ɔ],såll,5,314,50,0.186191967488583,188.154558372597,229.60457366579,636.327722223989,980.658265129916,2560.3082961448,short
ref_yw_4,NA,female,[ɔ],såll,5,314,65,0.186191967488583,188.154558372597,229.60457366579,604.607274258762,919.754306329839,2629.61206120147,short
ref_yw_4,NA,female,[ɔ],såll,5,314,80,0.186191967488583,188.154558372597,229.60457366579,575.282692851633,980.816407131838,2663.14042864333,short
ref_yw_4,NA,female,[ɔ],såll,6,315,20,0.198944841974111,188.154558372597,228.004749423496,688.073744967605,1221.72454504234,2917,short
ref_yw_4,NA,female,[ɔ],såll,6,315,35,0.198944841974111,188.154558372597,228.004749423496,682.0966713118,1067.1912063203,2745.97665470325,short
ref_yw_4,NA,female,[ɔ],såll,6,315,50,0.198944841974111,188.154558372597,228.004749423496,655.971389256009,949.233637135349,2723.04910974719,short
ref_yw_4,NA,female,[ɔ],såll,6,315,65,0.198944841974111,188.154558372597,228.004749423496,621.074139567273,902.098563813751,2666.76122216707,short
ref_yw_4,NA,female,[ɔ],såll,6,315,80,0.198944841974111,188.154558372597,228.004749423496,576.326377153137,977.399731282317,2751.9941233859,short
ref_yw_4,NA,female,[œ],dörr,1,316,20,0.209147141562511,188.154558372597,236.109394655613,508,1609.60717965326,2784.84489432804,short
ref_yw_4,NA,female,[œ],dörr,1,316,35,0.209147141562511,188.154558372597,236.109394655613,605.365562562404,1468.82376511267,2774,short
ref_yw_4,NA,female,[œ],dörr,1,316,50,0.209147141562511,188.154558372597,236.109394655613,610.71547822395,1364.80990901615,2848.04944728564,short
ref_yw_4,NA,female,[œ],dörr,1,316,65,0.209147141562511,188.154558372597,236.109394655613,594.446077502505,1330.98451848589,2855.74718744621,short
ref_yw_4,NA,female,[œ],dörr,1,316,80,0.209147141562511,188.154558372597,236.109394655613,570.925685109437,1494.44417347768,2847.77363794913,short
ref_yw_4,NA,female,[œ],dörr,2,317,20,0.168337943208854,188.154558372597,235.658472015197,588.22835755988,1681,2944,short
ref_yw_4,NA,female,[œ],dörr,2,317,35,0.168337943208854,188.154558372597,235.658472015197,634.46021108222,1503.37617680815,2881.38815223428,short
ref_yw_4,NA,female,[œ],dörr,2,317,50,0.168337943208854,188.154558372597,235.658472015197,642.744123761733,1431.16307037223,2843.86349440182,short
ref_yw_4,NA,female,[œ],dörr,2,317,65,0.168337943208854,188.154558372597,235.658472015197,636.652774853113,1408.78600049126,2866.10519904055,short
ref_yw_4,NA,female,[œ],dörr,2,317,80,0.168337943208854,188.154558372597,235.658472015197,600.703152517377,1455.20968620305,2874.60771565536,short
ref_yw_4,NA,female,[œ],dörr,3,318,20,0.175989667900183,188.154558372597,238.436160662246,617.608590874903,1657,2857.17522269653,short
ref_yw_4,NA,female,[œ],dörr,3,318,35,0.175989667900183,188.154558372597,238.436160662246,647.232522198994,1492.73907328138,2914.87894681827,short
ref_yw_4,NA,female,[œ],dörr,3,318,50,0.175989667900183,188.154558372597,238.436160662246,654.542082903678,1449.65419854233,2909.77841315975,short
ref_yw_4,NA,female,[œ],dörr,3,318,65,0.175989667900183,188.154558372597,238.436160662246,623.065012811204,1342.47476648806,2893.81878829014,short
ref_yw_4,NA,female,[œ],dörr,3,318,80,0.175989667900183,188.154558372597,238.436160662246,585.859360427174,1434.17069988025,2893.92960071547,short
ref_yw_4,NA,female,[ø],blött,1,319,20,0.0765172469131414,188.154558372597,255.503481089506,558,1750.16567613477,2690.40846913423,short
ref_yw_4,NA,female,[ø],blött,1,319,35,0.0765172469131414,188.154558372597,255.503481089506,640.044164011731,1732.41801998798,2668.65081700369,short
ref_yw_4,NA,female,[ø],blött,1,319,50,0.0765172469131414,188.154558372597,255.503481089506,677.599818015105,1698.14189193606,2760.76515731357,short
ref_yw_4,NA,female,[ø],blött,1,319,65,0.0765172469131414,188.154558372597,255.503481089506,679.42834713783,1590.42724131341,2761.73840404061,short
ref_yw_4,NA,female,[ø],blött,1,319,80,0.0765172469131414,188.154558372597,255.503481089506,637.175217094803,1491,2781.55526349262,short
ref_yw_4,NA,female,[ø],blött,2,320,20,0.079067821810213,188.154558372597,239.524058939807,623.44126606898,1776.25204458598,2712.68928865861,short
ref_yw_4,NA,female,[ø],blött,2,320,35,0.079067821810213,188.154558372597,239.524058939807,663.750824754474,1714.06359793415,2726.78688540963,short
ref_yw_4,NA,female,[ø],blött,2,320,50,0.079067821810213,188.154558372597,239.524058939807,673.128133886217,1668.38898952124,2760.44483318162,short
ref_yw_4,NA,female,[ø],blött,2,320,65,0.079067821810213,188.154558372597,239.524058939807,674.189769461849,1619.55303469551,2793.88787874412,short
ref_yw_4,NA,female,[ø],blött,2,320,80,0.079067821810213,188.154558372597,239.524058939807,656.183266841818,1595.72598475617,2839.71416914947,short
ref_yw_4,NA,female,[ø],blött,3,321,20,0.081618396707313,188.154558372597,196.364634312941,657.86258580287,1697.1322897407,2670.53993449577,short
ref_yw_4,NA,female,[ø],blött,3,321,35,0.081618396707313,188.154558372597,196.364634312941,682.970311226713,1671.39382393365,2729.45122563255,short
ref_yw_4,NA,female,[ø],blött,3,321,50,0.081618396707313,188.154558372597,196.364634312941,671.246717840557,1607.50874842237,2729.90339501299,short
ref_yw_4,NA,female,[ø],blött,3,321,65,0.081618396707313,188.154558372597,196.364634312941,663.773552614703,1592.91598522898,2765.95652216272,short
ref_yw_4,NA,female,[ø],blött,3,321,80,0.081618396707313,188.154558372597,196.364634312941,663.594578400315,1623.99374398615,2812.34263625252,short
ref_yw_4,NA,female,[ʏ],sytt,1,322,20,0.102022995884141,188.154558372597,238.891656004648,488.49972285477,2100.14573971368,2717.78943656278,short
ref_yw_4,NA,female,[ʏ],sytt,1,322,35,0.102022995884141,188.154558372597,238.891656004648,480.245318426384,2161.20839333473,2689.75171052178,short
ref_yw_4,NA,female,[ʏ],sytt,1,322,50,0.102022995884141,188.154558372597,238.891656004648,460.590684960011,2154.61916473316,2619.48638996004,short
ref_yw_4,NA,female,[ʏ],sytt,1,322,65,0.102022995884141,188.154558372597,238.891656004648,441.777577480834,2236.20885207388,2685.00090690215,short
ref_yw_4,NA,female,[ʏ],sytt,1,322,80,0.102022995884141,188.154558372597,238.891656004648,404.280797740185,2259.33350831288,2782,short
ref_yw_4,NA,female,[ʏ],sytt,2,323,20,0.107124145678341,188.154558372597,215,479.065520216225,2122.76933425946,2685.06111256492,short
ref_yw_4,NA,female,[ʏ],sytt,2,323,35,0.107124145678341,188.154558372597,215,454.571009101297,2232.01316271109,2686.58897357538,short
ref_yw_4,NA,female,[ʏ],sytt,2,323,50,0.107124145678341,188.154558372597,215,422.208146112959,2285.31294038174,2688.94140449006,short
ref_yw_4,NA,female,[ʏ],sytt,2,323,65,0.107124145678341,188.154558372597,215,401,2270.5222323783,2629.47773724214,short
ref_yw_4,NA,female,[ʏ],sytt,2,323,80,0.107124145678341,188.154558372597,215,376,2280.29521395784,2694.37228969656,short
ref_yw_4,NA,female,[ʏ],sytt,3,324,20,0.0994724209870412,188.154558372597,218.973068496556,474.633206983891,2094,2698.89713955205,short
ref_yw_4,NA,female,[ʏ],sytt,3,324,35,0.0994724209870412,188.154558372597,218.973068496556,457.107937830638,2149.51657218008,2668.95029824463,short
ref_yw_4,NA,female,[ʏ],sytt,3,324,50,0.0994724209870412,188.154558372597,218.973068496556,437.352779041093,2187.36002599055,2669.26872462618,short
ref_yw_4,NA,female,[ʏ],sytt,3,324,65,0.0994724209870412,188.154558372597,218.973068496556,423.27927249839,2247.38499709798,2660.16630177768,short
ref_yw_4,NA,female,[ʏ],sytt,3,324,80,0.0994724209870412,188.154558372597,218.973068496556,412.259880514103,2276.81187454703,2686.59797357104,short
ref_yw_4,NA,female,[ɛ],lätt,4,325,20,0.0943712711928413,188.154558372597,243.140739808553,704.766119458046,1998.57720277752,2717.84367882726,short
ref_yw_4,NA,female,[ɛ],lätt,4,325,35,0.0943712711928413,188.154558372597,243.140739808553,735.468872711596,2027.61206358755,2728.07187639579,short
ref_yw_4,NA,female,[ɛ],lätt,4,325,50,0.0943712711928413,188.154558372597,243.140739808553,717.810814711779,2026.59055062634,2383.18306686043,short
ref_yw_4,NA,female,[ɛ],lätt,4,325,65,0.0943712711928413,188.154558372597,243.140739808553,703.50736320944,2078,2346.93011323661,short
ref_yw_4,NA,female,[ɛ],lätt,4,325,80,0.0943712711928413,188.154558372597,243.140739808553,769.736585427881,2037.67273328611,2819.30166175562,short
ref_yw_4,NA,female,[ɛ],lätt,5,326,20,0.10712414567837,188.154558372597,237.59420695083,654.845062171691,1984.51992824608,2739.66477458056,short
ref_yw_4,NA,female,[ɛ],lätt,5,326,35,0.10712414567837,188.154558372597,237.59420695083,687.095361821027,1947.46035068915,2414.55877557833,short
ref_yw_4,NA,female,[ɛ],lätt,5,326,50,0.10712414567837,188.154558372597,237.59420695083,689.148117118049,1906.8704131765,2901,short
ref_yw_4,NA,female,[ɛ],lätt,5,326,65,0.10712414567837,188.154558372597,237.59420695083,649.197259290072,2041,2870,short
ref_yw_4,NA,female,[ɛ],lätt,5,326,80,0.10712414567837,188.154558372597,237.59420695083,754.183653909397,2041.38586442938,2808.58972141559,short
ref_yw_4,NA,female,[ɛ],lätt,6,327,20,0.0739666720159846,188.154558372597,222.487365358225,653.502227065861,1995.82864493305,2498.83429170517,short
ref_yw_4,NA,female,[ɛ],lätt,6,327,35,0.0739666720159846,188.154558372597,222.487365358225,661.085107802524,1986.86337066073,2434.39596654841,short
ref_yw_4,NA,female,[ɛ],lätt,6,327,50,0.0739666720159846,188.154558372597,222.487365358225,657.276464309641,2000.32087195959,2900.78892374934,short
ref_yw_4,NA,female,[ɛ],lätt,6,327,65,0.0739666720159846,188.154558372597,222.487365358225,666.575371542327,1962.66823183902,2424.01864526202,short
ref_yw_4,NA,female,[ɛ],lätt,6,327,80,0.0739666720159846,188.154558372597,222.487365358225,663.907612388621,1968.93891745731,2585.74904449786,short
ref_yw_4,NA,female,[ʊ],snott,1,328,20,0.104573570781241,188.154558372597,249.073994534749,543.933674425459,1106.93734970347,2453.75582216298,short
ref_yw_4,NA,female,[ʊ],snott,1,328,35,0.104573570781241,188.154558372597,249.073994534749,551.271624876574,965.952508272397,2440.83644941769,short
ref_yw_4,NA,female,[ʊ],snott,1,328,50,0.104573570781241,188.154558372597,249.073994534749,532.939889565711,651.914231335768,2438.17097665059,short
ref_yw_4,NA,female,[ʊ],snott,1,328,65,0.104573570781241,188.154558372597,249.073994534749,480.66357462354,599.752679930803,2366.25043268521,short
ref_yw_4,NA,female,[ʊ],snott,1,328,80,0.104573570781241,188.154558372597,249.073994534749,506,1247.19467838253,2976.13649920887,short
ref_yw_4,NA,female,[ʊ],snott,2,329,20,0.0816183967073414,188.154558372597,268.776952044849,664.490207856865,1043.88830076878,2695.38836398522,short
ref_yw_4,NA,female,[ʊ],snott,2,329,35,0.0816183967073414,188.154558372597,268.776952044849,706.25822473888,765.412929639897,2564.63671477663,short
ref_yw_4,NA,female,[ʊ],snott,2,329,50,0.0816183967073414,188.154558372597,268.776952044849,644.79801113532,898.094539805747,2874.52873967864,short
ref_yw_4,NA,female,[ʊ],snott,2,329,65,0.0816183967073414,188.154558372597,268.776952044849,549.731514041553,1898.32828159801,2570,short
ref_yw_4,NA,female,[ʊ],snott,2,329,80,0.0816183967073414,188.154558372597,268.776952044849,489.934077110131,614,2544,short
ref_yw_4,NA,female,[ʊ],snott,3,330,20,0.0612137975304847,188.154558372597,235.344640656969,622.611137317447,1112,2657.16473017479,short
ref_yw_4,NA,female,[ʊ],snott,3,330,35,0.0612137975304847,188.154558372597,235.344640656969,461.604790020331,1125,2744,short
ref_yw_4,NA,female,[ʊ],snott,3,330,50,0.0612137975304847,188.154558372597,235.344640656969,691.642003695244,1250,2654,short
ref_yw_4,NA,female,[ʊ],snott,3,330,65,0.0612137975304847,188.154558372597,235.344640656969,657.318808553754,1203,2606.27087523778,short
ref_yw_4,NA,female,[ʊ],snott,3,330,80,0.0612137975304847,188.154558372597,235.344640656969,540.833403891943,1240,2471.19412004243,short
ref_yw_4,NA,female,[ɪ],fisk,7,331,20,0.0714160971189131,188.154558372597,278.023954684995,420.91678398238,2446.7192153981,2757.66389419329,short
ref_yw_4,NA,female,[ɪ],fisk,7,331,35,0.0714160971189131,188.154558372597,278.023954684995,391.409769887269,2554.47882391887,2792.78783366016,short
ref_yw_4,NA,female,[ɪ],fisk,7,331,50,0.0714160971189131,188.154558372597,278.023954684995,371.072249521162,2520.86151762819,2778.04927297423,short
ref_yw_4,NA,female,[ɪ],fisk,7,331,65,0.0714160971189131,188.154558372597,278.023954684995,349.453930544908,2672.58158374462,2824.95643422735,short
ref_yw_4,NA,female,[ɪ],fisk,7,331,80,0.0714160971189131,188.154558372597,278.023954684995,338.593455833686,2662.86740686407,2869.59013509991,short
ref_yw_4,NA,female,[ɪ],fisk,8,332,20,0.0892701213986129,188.154558372597,256.441033863943,446.804322185847,2423.53659049466,2773.53113837288,short
ref_yw_4,NA,female,[ɪ],fisk,8,332,35,0.0892701213986129,188.154558372597,256.441033863943,443.29808167924,2496.73198100007,2801.59675923055,short
ref_yw_4,NA,female,[ɪ],fisk,8,332,50,0.0892701213986129,188.154558372597,256.441033863943,417.413404660988,2572.67698543495,2826.54646703027,short
ref_yw_4,NA,female,[ɪ],fisk,8,332,65,0.0892701213986129,188.154558372597,256.441033863943,370.224462500788,2697.25962725073,2797.69115473888,short
ref_yw_4,NA,female,[ɪ],fisk,8,332,80,0.0892701213986129,188.154558372597,256.441033863943,342.599779594138,2673.48401265883,2843.19258428213,short
ref_yw_4,NA,female,[ɪ],fisk,9,333,20,0.0688655222218131,188.154558372597,278.315842611425,465.276440673587,2361,2768.92695319582,short
ref_yw_4,NA,female,[ɪ],fisk,9,333,35,0.0688655222218131,188.154558372597,278.315842611425,452.482195327246,2466.77791862437,2753.67427869582,short
ref_yw_4,NA,female,[ɪ],fisk,9,333,50,0.0688655222218131,188.154558372597,278.315842611425,422.876687602098,2474.25804779991,2764.27826880197,short
ref_yw_4,NA,female,[ɪ],fisk,9,333,65,0.0688655222218131,188.154558372597,278.315842611425,383.499720747272,2547.5343585739,2765.47280105745,short
ref_yw_4,NA,female,[ɪ],fisk,9,333,80,0.0688655222218131,188.154558372597,278.315842611425,341.796403273204,2686.96849280955,2864.39292408789,short
ref_yw_4,NA,female,[ʏ],tysk,4,334,20,0.102022995884141,188.154558372597,243.769804018826,425.637038673138,2169.0169031349,2649.45627862984,short
ref_yw_4,NA,female,[ʏ],tysk,4,334,35,0.102022995884141,188.154558372597,243.769804018826,473.002179785531,2221.01335790926,2693.75744736704,short
ref_yw_4,NA,female,[ʏ],tysk,4,334,50,0.102022995884141,188.154558372597,243.769804018826,474.829641802751,2263.48771894726,2642.87987777422,short
ref_yw_4,NA,female,[ʏ],tysk,4,334,65,0.102022995884141,188.154558372597,243.769804018826,452.265350546899,2282.5065393408,2693.73582293414,short
ref_yw_4,NA,female,[ʏ],tysk,4,334,80,0.102022995884141,188.154558372597,243.769804018826,441.912113047416,2334,2735.31121314243,short
ref_yw_4,NA,female,[ʏ],tysk,5,335,20,0.104573570781241,188.154558372597,241.297450856639,440.085091555128,2144.79907703437,2560,short
ref_yw_4,NA,female,[ʏ],tysk,5,335,35,0.104573570781241,188.154558372597,241.297450856639,466.548710382372,2174.53746843338,2629.91878409363,short
ref_yw_4,NA,female,[ʏ],tysk,5,335,50,0.104573570781241,188.154558372597,241.297450856639,460.797752345465,2192.81051434356,2619.68261978467,short
ref_yw_4,NA,female,[ʏ],tysk,5,335,65,0.104573570781241,188.154558372597,241.297450856639,440.634369841708,2205.04512595012,2544,short
ref_yw_4,NA,female,[ʏ],tysk,5,335,80,0.104573570781241,188.154558372597,241.297450856639,421.474268210916,2266.47027393618,2599.34206226276,short
ref_yw_4,NA,female,[ʏ],tysk,6,336,20,0.10329828333272,188.154558372597,242.568231211432,434.737975196979,2234.59755135478,2739.8894146993,short
ref_yw_4,NA,female,[ʏ],tysk,6,336,35,0.10329828333272,188.154558372597,242.568231211432,456.679019452425,2235.99648750317,2692.11527857351,short
ref_yw_4,NA,female,[ʏ],tysk,6,336,50,0.10329828333272,188.154558372597,242.568231211432,464.621510433961,2254.2293506231,2713.49061763692,short
ref_yw_4,NA,female,[ʏ],tysk,6,336,65,0.10329828333272,188.154558372597,242.568231211432,444.471399614366,2212.82846446957,2696.0726757611,short
ref_yw_4,NA,female,[ʏ],tysk,6,336,80,0.10329828333272,188.154558372597,242.568231211432,421.061770969324,2314.89039410142,2671.00525306168,short
ref_yw_4,NA,female,[ɔ],lång,7,337,20,0.170888518105926,188.154558372597,239.230380043631,701.856674811358,1621,2714.43392048856,short
ref_yw_4,NA,female,[ɔ],lång,7,337,35,0.170888518105926,188.154558372597,239.230380043631,679.951238094371,1184.15409087874,2716.21531150288,short
ref_yw_4,NA,female,[ɔ],lång,7,337,50,0.170888518105926,188.154558372597,239.230380043631,655.24407114855,1037.21445856475,2786.80168841027,short
ref_yw_4,NA,female,[ɔ],lång,7,337,65,0.170888518105926,188.154558372597,239.230380043631,638.163959408931,918.09707651437,2613.17965897161,short
ref_yw_4,NA,female,[ɔ],lång,7,337,80,0.170888518105926,188.154558372597,239.230380043631,657.904693735446,774.826716440397,2580,short
ref_yw_4,NA,female,[ɔ],lång,8,338,20,0.160686218517526,188.154558372597,228.473227521476,679.511973294611,1508,2702.11023855889,short
ref_yw_4,NA,female,[ɔ],lång,8,338,35,0.160686218517526,188.154558372597,228.473227521476,689.493039457145,1289.03641494012,2736.84526898282,short
ref_yw_4,NA,female,[ɔ],lång,8,338,50,0.160686218517526,188.154558372597,228.473227521476,685.800557003773,1132.03823482327,2741.75499467338,short
ref_yw_4,NA,female,[ɔ],lång,8,338,65,0.160686218517526,188.154558372597,228.473227521476,687.944732815837,1048.28066031884,2844.64350396857,short
ref_yw_4,NA,female,[ɔ],lång,8,338,80,0.160686218517526,188.154558372597,228.473227521476,735,857.552508603367,2486.88955182876,short
ref_yw_4,NA,female,[ɔ],lång,9,339,20,0.137731044443626,188.154558372597,236.094942136448,692.635802670951,1668,2720.26426984884,short
ref_yw_4,NA,female,[ɔ],lång,9,339,35,0.137731044443626,188.154558372597,236.094942136448,705.314503275734,1302.87051148173,2794.92444689829,short
